name,number,raw_data_subfolder,source,position,trigger,anode,cathode,shield,livetime,corrected_livetime,events,corrected_events,processed,category,comment,,,
xe100_101214_0807,1012140807,run_10,Cs137,red,S2,4.05,16,closed,4101.52,4101.5,100000,100000,0.4.2,,"recirculation set at 2.9 slpm, lev3 6.55 mm",,,
xe100_101214_1215,1012141215,run_10,Background,other,S2,4.05,16,closed,3315.34,3315.3,1973,1973,0.4.2,,"flow set 2.9 slpm, level3 6.60mm",,,
xe100_101214_1313,1012141313,run_10,Background,other,S2,4,16,closed,49733.1,49733.1,30932,30932,0.4.2,,"flow set 2.9 slpm, level3 6.60mm, after anode I-trip",,,
xe100_101215_1145,1012151145,run_10,LED,other,EXT,4,16,closed,1048.02,,100000,,,,"F1 4.65, F2 4.80V, 4us, level3 6.6 mm",,,
xe100_101215_1227,1012151227,run_10,Cs137,red,S2,4,16,closed,4043.73,4043.7,100000,100000,0.4.2,,"recirculation set at 2.9 slpm, lev3 6.60 mm",,,
xe100_101215_1344,1012151344,run_10,Background,other,S2,4,16,closed,79775.6,79775.6,49300,49300,0.4.2,,"flow set 2.9 slpm, level3 6.63mm, anode I-trip at the end of the run",,,
xe100_101216_2157,1012162157,run_10,Background,other,S2,4,16,closed,39718.2,39718.2,24157,24157,0.4.2,,"flow set 2.9 slpm, level3 6.62mm",,,
xe100_101217_0859,1012170859,run_10,Cs137,red,S2,4,16,closed,4055.15,4055.2,100000,100000,0.4.2,,"recirculation set at 2.9 slpm, lev3 6.60 mm",,,
xe100_101217_1125,1012171125,run_10,Cs137,red,S2,4,18,closed,1031.41,1031.4,25000,25000,0.4.2,,"recirculation set at 2.9 slpm, lev3 6.60 mm, increase Cathode HV",,,
xe100_101217_1145,1012171145,run_10,Cs137,red,S2,4,17.5,closed,1026.27,1026.3,25000,25000,0.4.2,,"recirculation set at 2.9 slpm, lev3 6.60 mm, increase Cathode HV",,,
xe100_101217_1206,1012171206,run_10,Cs137,red,S2,4,17,closed,1014.38,1014.4,25000,25000,0.4.2,,"recirculation set at 2.9 slpm, lev3 6.60 mm, increase Cathode HV",,,
xe100_101217_1231,1012171231,run_10,Cs137,red,S2,4,16.5,closed,1028.41,,25000,,,,"recirculation set at 2.9 slpm, lev3 6.60 mm, increase Cathode HV",,,
xe100_101217_1419,1012171419,run_10,Background,other,EXT,4,17,closed,3499.13,3499.1,350000,350000,0.4.2,,"increase Cathode HV, 100 Hz ext. trigger",,,
xe100_101217_1623,1012171623,run_10,Background,other,EXT,4,16,closed,1799.09,1799.1,180000,180000,0.4.2,,"increase Cathode HV, 100 Hz ext. trigger",,,
xe100_101217_1736,1012171736,run_10,Background,other,EXT,4,18,closed,1141.9,1141.9,114249,116000,0.4.2,,"increase Cathode HV, 100 Hz ext. trigger",,,
xe100_101217_2007,1012172007,run_10,Background,other,S2,4,18,closed,60343.1,60343.1,37375,37375,0.4.2,,"flow set 2.9 slpm, level3 6.62mm",,,
xe100_101218_1255,1012181255,run_10,Cs137,red,S2,4,18,closed,2055.25,2055.2,50000,50000,0.4.2,,"recirculation set at 2.9 slpm, lev3 6.59 mm, increase Cathode HV",,,
xe100_101218_1345,1012181345,run_10,Background,other,S2,4,18,closed,47430.5,47430.5,49771,49000,0.4.2,,"flow set 2.9 slpm, level3 6.59mm",,,
xe100_101219_1007,1012191007,run_10,Background,other,S2,4,18,closed,582.802,582.8,6428,6000,0.4.2,,"flow set 2.9 slpm, level3 6.59mm",,,
xe100_101219_1111,1012191111,run_10,Background,other,S2,4,18,closed,76451.5,76451.5,86305,86000,0.4.2,,"flow set 2.9 slpm, level3 6.59mm",,,
xe100_101220_1016,1012201016,run_10,Cs137,red,S2,4,18,closed,4009.43,4009.4,100000,100000,0.4.2,,"recirculation set at 2.9 slpm, lev3 6.59 mm, increase Cathode HV",,,
xe100_101220_1135,1012201135,run_10,Background,other,S2,4,18,closed,86218,86218,62920,62920,0.4.2,,"flow set 2.9 slpm, level3 6.59mm",,,
xe100_101221_1129,1012211129,run_10,Cs137,red,S2,4,18,closed,2029.96,2030,50000,50000,0.4.2,,"recirculation set at 2.9 slpm, lev3 6.59 mm, increase Cathode HV",,,
xe100_101221_1513,1012211513,run_10,Co60,red,S2,4,18,closed,1115.32,1115.3,50000,50000,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_101221_1946,1012211946,run_10,Co60,red,S2,4,18,closed,7801.22,7801.2,350000,350000,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_101222_0057,1012220057,run_10,Co60,red,S2,4,18,closed,7797.03,7797,350000,350000,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_101222_0656,1012220656,run_10,Co60,red,S2,4,18,closed,7736.89,7736.9,350000,350000,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_101222_1508,1012221508,run_10,LED,other,EXT,4,18,closed,1060.23,,100000,,,,"F1 4.65, F2 4.80V, 4us, level3 6.64 mm",,,
xe100_101222_1538,1012221538,run_10,LED,other,EXT,4,18,closed,1111.27,,100000,,,,"F1 4.65, F2 4.80V, 4us, level3 6.64 mm, PMT148 and 177 on, PMT181 (820V), PMT182 (805V)",,,
xe100_101227_1211,1012271211,run_10,Cs137,red,S2,4,8,closed,4117.62,,100000,,,,"recirculation set at 2.9 slpm, lev3 6.65 mm, decrease Cathode HV",,,
xe100_101229_1314,1012291314,run_10,Background,other,S2,,10,closed,7231.23,7231.2,4196,4196,0.4.2,,looking for fast cathode artefact pulses,,,
xe100_101229_1641,1012291641,run_10,Background,other,S2,,,closed,7231.59,7231.6,4014,4014,0.4.2,,looking for fast cathode artefact pulses: control data,,,
xe100_101230_1218,1012301218,run_10,Background,other,S2,,,closed,7231.44,7231.4,3907,3907,0.4.2,,looking for fast cathode artefact pulses: control data,,,
xe100_101230_1450,1012301450,run_10,Background,other,S2,,10,closed,7232.22,7232.2,4076,4076,0.4.2,,looking for fast cathode artefact pulses,,,
xe100_101230_1847,1012301847,run_10,Background,other,S2,,10,closed,56288.6,56288.6,35119,35119,0.4.2,,looking for fast cathode artefact pulses,,,
xe100_101231_1027,1012311027,run_10,Cs137,red,S2,,10,closed,4284.66,4284.7,100000,100000,0.4.2,,"anode off, cathode 10kv",,,
xe100_101231_1208,1012311208,run_10,Background,other,S2,,14,closed,2078.59,2078.6,1174,1174,0.4.2,,looking for fast cathode artefact pulses,,,
xe100_110101_1340,1101011340,run_10,Background,other,S2,,14,closed,9588.66,9588.7,5312,5312,0.4.2,,looking for fast cathode artefact pulses,,,
xe100_110101_1727,1101011727,run_10,Background,other,S2,,16,closed,12239.5,12239.5,9410,9410,0.4.2,,looking for fast cathode artefact pulses,,,
xe100_110101_2126,1101012126,run_10,Background,other,S2,4,16,closed,54606.8,54606.8,32963,32963,0.4.2,,,,,
xe100_110102_1233,1101021233,run_10,Background,other,S2,4,16,closed,77397.5,77397.5,43773,43773,0.4.2,,anode I-trip during data taking,,,
xe100_110103_1141,1101031141,run_10,LED,other,EXT,4,16,closed,1013.08,,100000,,,,,,,
xe100_110103_1206,1101031206,run_10,Cs137,red,S2,4,16,closed,4024.44,4024.4,100000,100000,0.4.4*,,,,,
xe100_110103_1432,1101031432,run_10,Th232,other,S2,4,16,closed,9742.18,9742.2,309589,309589,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110103_1751,1101031751,run_10,Background,other,S2,4,16,closed,17208,17208,25136,25136,0.4.2,,Anode I-tripped at end of run,,,
xe100_110103_2255,1101032255,run_10,Background,other,S2,4,16,closed,68531.9,68531.9,42104,42104,0.4.2,,After anode I-trip,,,
xe100_110104_1846,1101041846,run_10,Background,other,S2,4,16,closed,50673.3,50673.3,29149,29149,0.4.2,,Anode I-trip during run,,,
xe100_110105_0913,1101050913,run_10,Background,other,S2,4,16,closed,5036.99,5037,3212,3212,0.4.2,,After anode I-trip,,,
xe100_110105_1044,1101051044,run_10,Co60,white,S2,4,16,closed,7949.05,7949.1,327461,327461,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110105_1418,1101051418,run_10,Co60,white,S2,4,16,closed,7310.6,7310.6,306413,306000,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110105_1755,1101051755,run_10,Cs137,red,S2,4,16,closed,2084.64,2084.6,50000,50000,0.4.4*,,,,,
xe100_110105_1858,1101051858,run_10,Background,other,S2,4,16,closed,59662.1,59662.1,36117,36117,0.4.2,,Anode I-trip at the end of dataset,,,
xe100_110106_1152,1101061152,run_10,Background,other,S2,4,16,closed,85658.6,85658.6,51554,51000,0.4.2,,After anode I-trip,,,
xe100_110107_1136,1101071136,run_10,Cs137,red,S2,4,16,closed,2066.4,2066.4,50000,50000,0.4.4*,,,,,
xe100_110107_1236,1101071236,run_10,Th232,other,S2,4,16,closed,8491.24,8491.2,282989,282989,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110107_1535,1101071535,run_10,Th232,other,S2,4,16,closed,8673.81,8673.8,284200,284200,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110107_1843,1101071843,run_10,Background,other,S2,4,16,closed,58940.9,58940.9,35700,35700,0.4.2,,,,,
xe100_110108_1102,1101081102,run_10,Th232,other,S2,4,16,closed,9887.42,9887.4,323519,323519,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110108_1420,1101081420,run_10,Th232,other,S2,4,16,closed,15586.1,15586.1,513684,513000,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110108_1953,1101081953,run_10,Background,other,S2,4,16,closed,56943.2,56943.2,35059,35059,0.4.2,,,,,
xe100_110109_1244,1101091244,run_10,Background,other,S2,4,16,closed,32901.9,32901.9,20237,20237,0.4.2,,anode i-trip at end of run,,,
xe100_110109_2205,1101092205,run_10,Background,other,S2,4,16,closed,35534.9,35534.9,19894,19894,0.4.2,,anode I-trip after a few hours,,,
xe100_110110_0830,1101100830,run_10,Background,other,S2,4,16,closed,8480.71,8480.7,5377,5377,0.4.2,,,,,
xe100_110110_1055,1101101055,run_10,Th232,other,S2,4,16,closed,12190.4,12190.4,392544,394000,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110110_1509,1101101509,run_10,Th232,other,S2,4,16,closed,12654,12654,407580,407580,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110110_1938,1101101938,run_10,Background,other,S2,4,16,closed,51245.9,51245.9,31202,31202,0.4.2,,,,,
xe100_110111_0955,1101110955,run_10,Cs137,red,S2,4,16,closed,2071.09,2071.1,50000,50000,0.4.4*,,,,,
xe100_110111_1054,1101111054,run_10,LED,other,EXT,4,16,closed,1082.82,,100000,,,,,,,
xe100_110111_1139,1101111139,run_10,Co60,red,S2,4,16,closed,11248.5,,504269,,,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110111_1700,1101111700,run_10,Co60,red,S2,4,16,closed,3709.14,3709.1,163588,164000,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110111_1854,1101111854,run_10,Co60,red,S2,4,16,closed,1170.05,1170,52473,52473,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110111_1933,1101111933,run_10,Background,other,S2,4,16,closed,44270.2,44270.2,26370,26370,0.4.4,,Anode I-Trip near the end,,,
xe100_110112_0803,1101120803,run_10,Background,other,S2,4,16,closed,14353.7,14353.7,8685,8685,0.4.4,,,,,
xe100_110112_1214,1101121214,run_10,Cs137,red,S2,4,16,closed,2057.74,2057.7,50000,50000,0.4.4*,,,,,
xe100_110112_1302,1101121302,run_10,Th232,other,S2,4,16,closed,10956.9,10956.9,348923,349000,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110112_1629,1101121629,run_10,Th232,other,S2,4,16,closed,4916.94,4916.9,295425,295425,0.4.4,,no HE veto,,,
xe100_110112_2032,1101122032,run_10,Background,other,S2,4,16,closed,39693,39693,24019,24019,0.4.4,,,,,
xe100_110113_0731,1101130731,run_10,Background,other,S2,4,16,closed,8396.23,8396.2,5066,5066,0.4.4,,,,,
xe100_110113_1316,1101131316,run_10,Background,other,S2,4,16,closed,92978.1,92978.1,55944,55944,0.4.4,,Anode I-Trip at the End of the Run,,,
xe100_110114_1754,1101141754,run_10,Cs137,red,S1,4,16,closed,539.036,539,14184,14184,0.4.4*,,test majority trigger. specamp int=0.5 diff=0.1,,,
xe100_110114_1808,1101141808,run_10,Cs137,red,S2,4,16,closed,550.646,550.6,13407,13407,0.4.4*,,test majority trigger. standard s2trig,,,
xe100_110114_1831,1101141831,run_10,Background,other,S2,4,16,closed,20266.5,20266.5,11201,11201,0.4.4,,Anode I-Trip after 2 hours,,,
xe100_110115_0025,1101150025,run_10,Background,other,S2,4,16,closed,49908.5,49908.5,30340,30340,0.4.2,,,,,
xe100_110115_1440,1101151440,run_10,Co60,red,S1,4,16,closed,234.673,234.7,21391,21391,0.4.2,,test majority trigger. specamp int=0.5 diff=0.1,,,
xe100_110115_1506,1101151506,run_10,Th232,other,S1,4,16,closed,490.818,490.8,31663,31663,0.4.2,,test majority trigger. specamp int=0.5 diff=0.1,,,
xe100_110115_1544,1101151544,run_10,Background,other,S1,4,16,closed,923.347,923.3,1846,1846,0.4.2,,test majority trigger. specamp int=0.5 diff=0.1,,,
xe100_110115_1603,1101151603,run_10,Background,other,S1,4,16,closed,301.434,301.4,592,592,0.4.2,,"test majority trigger. specamp int=0.5 diff=0.1, trig in ch235",,,
xe100_110115_1615,1101151615,run_10,Th232,other,S1,4,16,closed,573.824,573.8,36150,36150,0.4.2,,"test majority trigger. specamp int=0.5 diff=0.1, trig in ch235",,,
xe100_110115_1647,1101151647,run_10,Background,other,S1,4,16,closed,1808.6,1808.6,3455,3455,0.4.2,,"test majority trigger. specamp int=0.5 diff=0.1, trig in ch235",,,
xe100_110115_1839,1101151839,run_10,Co60,red,S1,4,16,closed,67.5847,67.6,6099,6099,0.4.2,,"test majority trigger. specamp int=1.0 diff=0.1, gain=50, trig in ch235",,,
xe100_110115_1857,1101151857,run_10,Co60,red,S1,4,16,closed,373.896,373.9,33911,33911,0.4.2,,"test majority trigger. specamp int=1.0 diff=0.1, gain=50, trig in ch235",,,
xe100_110115_2005,1101152005,run_10,Background,other,S1,4,16,closed,54693.6,54693.6,251389,251389,0.4.2,,"test majority trigger. specamp int=1.0 diff=0.1, gain=50, trig in ch235",,,
xe100_110116_1458,1101161458,run_10,Co60,red,S1,4,16,closed,689.066,689.1,64138,64138,0.4.2,,"test majority trigger. specamp int=1.0 diff=0.1, gain=50, trig in ch235, disc 60/51",,,
xe100_110116_1608,1101161608,run_10,Co60,red,S1,4,16,closed,625.039,625,54890,54890,0.4.2,,"test majority trigger. specamp int=0.5 diff=0.1, gain=10, trig in ch235, disc 90/41",,,
xe100_110116_1723,1101161723,run_10,Co60,red,S2,4,16,closed,699.387,699.4,59298,59298,0.4.2,,test majority trigger: trig in ch235,,,
xe100_110116_1837,1101161837,run_10,Co60,red,S2,4,16,closed,683.628,683.6,57568,57568,0.4.2,,test majority trigger: trig in ch235,,,
xe100_110116_1948,1101161948,run_10,Background,other,S2,4,16,closed,12578,12578,7709,7709,0.4.4,,anode i-tripped at the end of the run (11:13 pm),,,
xe100_110116_2345,1101162345,run_10,Background,other,S2,4,16,closed,44269,44269,26629,26629,0.4.4,,"PMT181,182,183 I tripped",,,
xe100_110117_1206,1101171206,run_10,Th232,other,S2,4,16,closed,11947.8,11947.8,57888,57888,0.4.4,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110117_1525,1101171525,run_10,Th232,other,S2,4,16,closed,3231.91,3231.9,15422,15422,0.4.4,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110117_1620,1101171620,run_10,Th232,other,S2,4,16,closed,13263,13263,63707,64000,0.4.4,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110117_2009,1101172009,run_10,Background,other,S2,4,16,closed,51877.6,51877.6,31483,31483,0.4.4,,,,,
xe100_110118_1059,1101181059,run_10,Cs137,red,S2,4,16,closed,2058.42,2058.4,50000,50000,0.4.4*,,,,,
xe100_110118_1142,1101181142,run_10,Background,other,S2,4,16,closed,73329.7,58617.6,43380,35561,0.4.4,,anode i-tripped at 4:00 am,,,
xe100_110119_0818,1101190818,run_10,Background,other,S2,4,16,closed,30755.2,30755.2,18901,18901,0.4.2,,,,,
xe100_110119_1707,1101191707,run_10,LED,other,EXT,4,16,closed,1003.94,,100000,,,,"F1 4.65V, F2 4.80V, 4us",,,
xe100_110119_1922,1101191922,run_10,Co60,red,S2,4,16,closed,609.862,609.9,3332,3332,0.4.2,,"TESThe veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110119_1933,1101191933,run_10,Co60,red,S2,4,16,closed,133.345,133.3,10000,10000,0.4.2,,"TESTNOhe veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 65 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110119_2027,1101192027,run_10,Co60,red,S2,4,16,closed,130.589,130.6,10000,10000,0.4.2,,TEST. no he veto. he veto output fed in pmt 235,,,
xe100_110119_2104,1101192104,run_10,Co60,red,S2,4,16,closed,317.738,317.7,10000,10000,0.4.2,,TEST. he veto thresholds,,,
xe100_110119_2114,1101192114,run_10,Background,other,S2,4,16,closed,8775.2,8282.5,6826,6388,0.4.2,,Anode I-tripped at the end of the measurement,,,
xe100_110120_0014,1101200014,run_10,Background,other,S2,4,16,closed,31122.6,30686.1,18794,18573,0.4.2,,Anode I-tripped at the end of the measurement,,,
xe100_110120_0918,1101200918,run_10,Background,other,S2,4,16,closed,27373.3,26714.2,16475,16105,0.4.2,,,,,
xe100_110120_1749,1101201749,run_10,Co60,red,S2,4,16,closed,139.025,0,4000,4000,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 100 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110120_1803,1101201803,run_10,Co60,red,S2,4,16,closed,296.581,296.6,4000,3000,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 60 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110120_1815,1101201815,run_10,Co60,red,S2,4,16,closed,196.82,0,4000,4000,0.4.2,,"he veto shpd+unshpd (top+16bot), sampled 2 us. Raw veto 60 Shpd veto 40. Trigger delay 180 us. Inhibit 500 us.",,,
xe100_110120_1943,1101201943,run_10,Background,other,S2,4,16,closed,56019.2,56019.2,34214,34214,0.4.4,,,,,
xe100_110121_1122,1101211122,run_10,Cs137,red,S2,4,16,closed,234.242,,5668,,,,,,,
xe100_110121_1129,1101211129,run_10,Cs137,red,S2,4,16,closed,2058.24,2058.2,50000,50000,0.4.4*,,,,,
xe100_110121_1300,1101211300,run_10,Th232,around,S1,4,16,closed,104.106,104.1,4090,4090,0.4.4,,"test majority trigger. specamp int=1 diff=0.1, gain=50, trig in ch235, disc 90/41, heveto on",,,
xe100_110121_1305,1101211305,run_10,Th232,around,S1,4,16,closed,8585.49,8585.5,301080,301080,0.4.4,,"test majority trigger. specamp int=1 diff=0.1, gain=50, trig in ch235, disc 90/41, heveto on",,,
xe100_110121_1630,1101211630,run_10,Th232,around,S1,4,16,closed,2560.35,2560.3,69623,69623,0.4.2,,"test majority trigger. specamp int=1 diff=0.1, gain=50, trig in ch235, disc 90/41, heveto on",,,
xe100_110121_1727,1101211727,run_10,Th232,around,S1,4,16,closed,62.9351,62.9,4000,4000,0.4.2,,"test majority trigger. specamp int=1 diff=0.1, gain=50, trig in ch235, disc 90/41, heveto off",,,
xe100_110121_1745,1101211745,run_10,Background,other,S1,4,16,closed,75878.6,75878.6,57238,57238,0.4.4,,"test majority trigger. specamp int=1 diff=0.1, gain=50, disc 90/41",,,
xe100_110122_1452,1101221452,run_10,Background,other,S1,4,16,closed,85038.9,85038.9,62981,62981,0.4.4,,"test majority trigger. specamp int=1 diff=0.1, gain=50, disc 90/41",,,
xe100_110123_1430,1101231430,run_10,Background,other,S1,4,16,closed,74676.9,74676.9,129632,129632,0.4.4,,"test majority trigger. specamp int=1 diff=0.1, gain=50, disc 60/51",,,
xe100_110124_1134,1101241134,run_10,Cs137,red,S2,4,16,closed,2067.31,2067.3,50000,50000,0.4.4*,,,,,
xe100_110124_1316,1101241316,run_10,Th232,around,S1,4,16,closed,2436.85,2436.8,82808,82808,0.4.2,,"test majority trigger. specamp int=1 diff=0.1, gain=50, trig in ch235, disc 90/41, heveto on, raw 60",,,
xe100_110124_1414,1101241414,run_10,Th232,around,S1,4,16,closed,2375.93,2375.9,155088,155088,0.4.4,,"test majority trigger. specamp int=1 diff=0.1, gain=50, trig in ch235, disc 60/41, heveto on, raw 60",,,
xe100_110124_1535,1101241535,run_10,Th232,around,S1,4,16,closed,3056.07,,110736,,,,"test majority trigger. specamp int=1 diff=0.1, gain=50, trig in ch235, disc 75/41, heveto on, raw 60",,,
xe100_110124_1742,1101241742,run_10,Th232,around,S1,4,16,closed,2572.74,2572.7,4572,4572,0.4.2,,"Trigger on sum. maj triger specamp int=1 diff=0.1, gain=50, ch224, disc 60/41. Sum trigger ch 235. heveto on, raw 60",,,
xe100_110124_1826,1101241826,run_10,Th232,around,S1,4,16,closed,47.9018,47.9,5634,5634,0.4.2,,"Trigger on maj. maj triger specamp int=1 diff=0.1, gain=50, ch235, disc 60/41. Sum trigger ch 224. heveto on, raw 60",,,
xe100_110124_1829,1101241829,run_10,Th232,around,S1,4,16,closed,662.003,662,29084,29084,0.4.4,,"Trigger on maj. maj triger specamp int=1 diff=0.1, gain=50, ch235, disc 60/51. Sum trigger ch 224. heveto on, raw 60",,,
xe100_110124_1842,1101241842,run_10,Th232,around,S1,4,16,closed,648.255,648.3,27773,27773,0.4.4,,"Trigger on maj. maj triger specamp int=1 diff=0.1, gain=50, ch235, disc 60/51. Sum trigger ch 224. heveto on, raw 80",,,
xe100_110124_1906,1101241906,run_10,Th232,around,S1,4,16,closed,1821.87,,4320,,,,"Trigger on sum. maj triger specamp int=1 diff=0.1, gain=50, ch224, disc 60/51. Sum trigger ch 235. heveto on, raw 80",,,
xe100_110124_1937,1101241937,run_10,Th232,around,S1,4,16,closed,1381.41,,4002,,,,"Trigger on sum. maj triger specamp int=1 diff=0.1, gain=50, ch224, disc 60/51. Sum trigger ch 235. heveto on, raw 100",,,
xe100_110124_2002,1101242002,run_10,Th232,around,S1,4,16,closed,566.545,566.5,23141,23141,0.4.2,,"Trigger on maj. maj triger specamp int=1 diff=0.1, gain=50, ch235, disc 60/51. Sum trigger ch 224. heveto on, raw 100",,,
