Name,Number,Source,Position,Trigger,Anode,Cathode,Shield,Livetime,Corrected Livetime,Events,Corrected Events,Processed,Category,Comment
xe100_140819_0127,1408190127,Co60,white,S1,4.4,14,closed,7574.25,7574.2,250000,250000,0.4.5,,YBe inside the shield
xe100_140819_0420,1408190420,Co60,white,S1,4.4,14,closed,7691.45,7691.4,250000,250000,0.4.5,,YBe inside the shield
xe100_140819_0725,1408190725,Co60,white,S1,4.4,14,closed,7665.08,7665.1,250000,250000,0.4.5,,YBe inside the shield
xe100_140819_1025,1408191025,Co60,white,S1,4.4,14,closed,2028.36,2028.4,66639,66639,0.4.5,,YBe inside the shield
xe100_140819_1420,1408191420,Co60,white,S1,4.4,14,closed,7548.88,7548.9,250000,250000,0.4.5,,YBe inside the shield
xe100_140819_1717,1408191717,Co60,white,S1,4.4,14,closed,7527,7527,250000,250000,0.4.5,,YBe inside the shield
xe100_140819_2047,1408192047,Co60,white,S1,4.4,14,closed,7501.63,7501.6,250000,250000,0.4.5,,YBe inside the shield
xe100_140820_0250,1408200250,Co60,white,S1,4.4,14,closed,7477.79,7477.8,250000,250000,0.4.5,,YBe inside the shield
xe100_140820_0541,1408200541,Co60,white,S1,4.4,14,closed,7480.78,7480.8,250000,250000,0.4.5,,YBe inside the shield
xe100_140820_0847,1408200847,Co60,white,S1,4.4,14,closed,3598.26,3598.3,120156,120156,0.4.5,,YBe inside the shield
xe100_140820_1434,1408201434,Co60,white,S1,4.4,14,closed,7553.68,7553.7,250000,250000,0.4.5,,YBe inside the shield
xe100_140820_1750,1408201750,Co60,white,S1,4.4,14,closed,7529.81,7529.8,250000,250000,0.4.5,,YBe inside the shield
xe100_140820_2109,1408202109,Co60,white,S1,4.4,14,closed,7472.92,7472.9,250000,250000,0.4.5,,YBe inside the shield
xe100_140821_0017,1408210017,Co60,white,S1,4.4,14,closed,7527.8,7527.8,250000,250000,0.4.5,,YBe inside the shield
xe100_140821_0326,1408210326,Co60,white,S1,4.4,14,closed,7526.56,7526.6,250000,250000,0.4.5,,YBe inside the shield
xe100_140821_0620,1408210620,Co60,white,S1,4.4,14,closed,7527.93,7527.9,250000,250000,0.4.5,,YBe inside the shield
xe100_140821_0918,1408210918,Co60,white,S1,4.4,14,closed,4267.72,4267.7,142060,142060,0.4.5,,YBe inside the shield
xe100_140821_1123,1408211123,LED,other,EXT,4.4,14,closed,1413.48,,100000,,,,"F1 4.60V, F2 4.85V, width 4usi"
xe100_140821_1150,1408211150,Cs137,red,S1,4.4,14,closed,3259.82,3259.8,100000,100000,0.4.5,,88YBe inside shield
xe100_140821_1407,1408211407,Co60,white,S1,4.4,14,closed,7587.4,7587.4,250000,250000,0.4.5,,YBe inside the shield
xe100_140821_1700,1408211700,Co60,white,S1,4.4,14,closed,7624.88,7624.9,250000,250000,0.4.5,,YBe inside the shield
xe100_140821_2005,1408212005,Co60,white,S1,4.4,14,closed,7630.24,7630.2,250000,250000,0.4.5,,YBe inside the shield
xe100_140821_2324,1408212324,Co60,white,S1,4.4,14,closed,7643.64,7643.6,250000,250000,0.4.5,,YBe inside the shield
xe100_140822_0231,1408220231,Co60,white,S1,4.4,14,closed,7601.68,7601.7,250000,250000,0.4.5,,YBe inside the shield
xe100_140822_0527,1408220527,Co60,white,S1,4.4,14,closed,7603.61,7603.6,250000,250000,0.4.5,,YBe inside the shield
xe100_140822_1122,1408221122,Co60,white,S1,4.4,14,closed,7486.09,7486.1,250000,250000,0.4.5,,YBe inside the shield
xe100_140822_1430,1408221430,Co60,white,S1,4.4,14,closed,7515.94,7515.9,250000,250000,0.4.5,,YBe inside the shield
xe100_140822_1738,1408221738,Co60,white,S1,4.4,14,closed,4208.65,,138932,,,,YBe inside the shield - dataset NOT closed properly
xe100_140823_1332,1408231332,Co60,white,S1,4.4,14,closed,7619.92,7619.9,250000,250000,0.4.5,,YBe inside the shield
xe100_140823_1623,1408231623,Co60,white,S1,4.4,14,closed,7660.02,7660,250000,250000,0.4.5,,YBe inside the shield
xe100_140823_1918,1408231918,Co60,white,S1,4.4,14,closed,7657.01,7657,250000,250000,0.4.5,,YBe inside the shield
xe100_140823_2304,1408232304,Co60,white,S1,4.4,14,closed,7640.13,7640.1,250000,250000,0.4.5,,YBe inside the shield
xe100_140824_0202,1408240202,Co60,white,S1,4.4,14,closed,7648.94,7648.9,250000,250000,0.4.5,,YBe inside the shield
xe100_140824_0459,1408240459,Co60,white,S1,4.4,14,closed,7690.97,7691,250000,250000,0.4.5,,YBe inside the shield
xe100_140824_0802,1408240802,Co60,white,S1,4.4,14,closed,7615.85,7615.9,250000,250000,0.4.5,,YBe inside the shield
xe100_140824_1356,1408241356,Co60,white,S1,4.4,14,closed,7466.49,7466.5,250000,250000,0.4.5,,YBe inside the shield
xe100_140824_1650,1408241650,Co60,white,S1,4.4,14,closed,7457.99,7458,250000,250000,0.4.5,,YBe inside the shield
xe100_140824_1955,1408241955,Co60,white,S1,4.4,14,closed,7448.63,7448.6,250000,250000,0.4.5,,YBe inside the shield
xe100_140824_2245,1408242245,Co60,white,S1,4.4,14,closed,7466.68,7466.7,250000,250000,0.4.5,,YBe inside the shield
xe100_140825_0145,1408250145,Co60,white,S1,4.4,14,closed,7500.46,7500.5,250000,250000,0.4.5,,YBe inside the shield
xe100_140825_0437,1408250437,Co60,white,S1,4.4,14,closed,7465.5,7465.5,250000,250000,0.4.5,,YBe inside the shield
xe100_140825_0729,1408250729,Co60,white,S1,4.4,14,closed,7449.95,7449.9,250000,250000,0.4.5,,YBe inside the shield
xe100_140825_1016,1408251016,Co60,white,S1,4.4,14,closed,398.88,398.9,13571,13571,0.4.5,,YBe inside the shield
xe100_140825_1103,1408251103,Cs137,red,S1,4.4,14,closed,3188.47,3188.5,100000,100000,0.4.5,,88YBe inside shield
xe100_140825_1212,1408251212,YBe,other,S1,4.4,14,closed,84843.3,84843.3,245850,245850,0.4.5,,YBe dataset - HE veto
xe100_140826_1149,1408261149,LED,other,EXT,4.4,14,closed,1006.43,,100000,,,,"F1 4.60V, F2 4.85V, width 4usi"
xe100_140826_1215,1408261215,Co60,white,S1,4.4,14,closed,7725.58,7725.6,250000,250000,0.4.5,,YBe inside the shield
xe100_140826_1505,1408261505,Co60,white,S1,4.4,14,closed,7742.92,7742.9,250000,250000,0.4.5,,YBe inside the shield
xe100_140826_1755,1408261755,Co60,white,S1,4.4,14,closed,7717.56,7717.6,250000,250000,0.4.5,,YBe inside the shield
xe100_140826_2049,1408262049,Co60,white,S1,4.4,14,closed,7759.44,7759.4,250000,250000,0.4.5,,YBe inside the shield
xe100_140826_2339,1408262339,Co60,white,S1,4.4,14,closed,7759.16,7759.2,250000,250000,0.4.5,,YBe inside the shield
xe100_140827_0240,1408270240,Co60,white,S1,4.4,14,closed,7805.45,7805.4,250000,250000,0.4.5,,YBe inside the shield
xe100_140827_0530,1408270530,Co60,white,S1,4.4,14,closed,7786.19,7786.2,250000,250000,0.4.5,,YBe inside the shield
xe100_140827_0831,1408270831,Co60,white,S1,4.4,14,closed,7808.52,7808.5,250000,250000,0.4.5,,YBe inside the shield
xe100_140827_1124,1408271124,Co60,white,S1,4.4,14,closed,2246.89,2246.9,71819,71819,0.4.5,,YBe inside the shield
xe100_140827_1217,1408271217,Co60,white,S1,4.4,14,closed,7578.3,7578.3,250000,250000,0.4.5,,YBe inside the shield
xe100_140827_1508,1408271508,Co60,white,S1,4.4,14,closed,7539.2,7539.2,250000,250000,0.4.5,,YBe inside the shield
xe100_140827_1755,1408271755,Co60,white,S1,4.4,14,closed,7547.79,7547.8,250000,250000,0.4.5,,YBe inside the shield
xe100_140827_2045,1408272045,Co60,white,S1,4.4,14,closed,7547.41,7547.4,250000,250000,0.4.5,,YBe inside the shield
xe100_140827_2336,1408272336,Co60,white,S1,4.4,14,closed,7581.32,7581.3,250000,250000,0.4.5,,YBe inside the shield
xe100_140828_0228,1408280228,Co60,white,S1,4.4,14,closed,7550.93,7550.9,250000,250000,0.4.5,,YBe inside the shield
xe100_140828_0520,1408280520,Co60,white,S1,4.4,14,closed,7565.37,7565.4,250000,250000,0.4.5,,YBe inside the shield
xe100_140828_0818,1408280818,Co60,white,S1,4.4,14,closed,7583.83,7583.8,250000,250000,0.4.5,,YBe inside the shield
xe100_140828_1108,1408281108,Co60,white,S1,4.4,14,closed,4644.68,4644.7,152837,152837,0.4.5,,YBe inside the shield
xe100_140828_1305,1408281305,Cs137,red,S1,4.4,14,closed,3271.77,3271.8,100000,100000,0.4.5,,88YBe inside shield
xe100_140828_1622,1408281622,Co60,white,S1,4.4,14,closed,7614.86,7614.9,250000,250000,0.4.5,,YBe inside the shield
xe100_140828_1901,1408281901,Co60,white,S1,4.4,14,closed,7655.42,7655.4,250000,250000,0.4.5,,YBe inside the shield
xe100_140828_2148,1408282148,Co60,white,S1,4.4,14,closed,7686.67,7686.7,250000,250000,0.4.5,,YBe inside the shield
xe100_140829_0039,1408290039,Co60,white,S1,4.4,14,closed,7689.57,7689.6,250000,250000,0.4.5,,YBe inside the shield
xe100_140829_0328,1408290328,Co60,white,S1,4.4,14,closed,7640.64,7640.6,250000,250000,0.4.5,,YBe inside the shield
xe100_140829_0616,1408290616,Co60,white,S1,4.4,14,closed,7624.19,7624.2,250000,250000,0.4.5,,YBe inside the shield
xe100_140829_0901,1408290901,Co60,white,S1,4.4,14,closed,6181.48,6181.5,202771,202771,0.4.5,,YBe inside the shield
xe100_140829_1127,1408291127,Co60,white,S1,4.4,14,closed,7595.21,7595.2,250000,250000,0.4.5,,YBe inside the shield
xe100_140829_1413,1408291413,Co60,white,S1,4.4,14,closed,7592.55,7592.6,250000,250000,0.4.5,,YBe inside the shield
xe100_140829_1659,1408291659,Co60,white,S1,4.4,14,closed,7567.51,7567.5,250000,250000,0.4.5,,YBe inside the shield
xe100_140829_1941,1408291941,Co60,white,S1,4.4,14,closed,7597.39,7597.4,250000,250000,0.4.5,,YBe inside the shield
xe100_140829_2229,1408292229,Co60,white,S1,4.4,14,closed,7533.48,7533.5,250000,250000,0.4.5,,YBe inside the shield
xe100_140830_0114,1408300114,Co60,white,S1,4.4,14,closed,7613.46,7613.5,250000,250000,0.4.5,,YBe inside the shield
xe100_140830_0359,1408300359,Co60,white,S1,4.4,14,closed,7590.93,7590.9,250000,250000,0.4.5,,YBe inside the shield
xe100_140830_0641,1408300641,Co60,white,S1,4.4,14,closed,7574.92,7574.9,250000,250000,0.4.5,,YBe inside the shield
xe100_140830_0925,1408300925,Co60,white,S1,4.4,14,closed,7057.51,7057.5,231762,231762,0.4.5,,YBe inside the shield
xe100_140830_1210,1408301210,Co60,white,S1,4.4,14,closed,7756.68,7756.7,250000,250000,0.4.5,,YBe inside the shield
xe100_140830_1456,1408301456,Co60,white,S1,4.4,14,closed,7783.91,7783.9,250000,250000,0.4.5,,YBe inside the shield
xe100_140830_1741,1408301741,Co60,white,S1,4.4,14,closed,7744.19,7744.2,250000,250000,0.4.5,,YBe inside the shield
xe100_140830_2029,1408302029,Co60,white,S1,4.4,14,closed,7697.34,7697.3,250000,250000,0.4.5,,YBe inside the shield
xe100_140830_2317,1408302317,Co60,white,S1,4.4,14,closed,7770.43,7770.4,250000,250000,0.4.5,,YBe inside the shield
xe100_140831_0205,1408310205,Co60,white,S1,4.4,14,closed,7747.54,7747.5,250000,250000,0.4.5,,YBe inside the shield
xe100_140831_0456,1408310456,Co60,white,S1,4.4,14,closed,7757.42,7757.4,250000,250000,0.4.5,,YBe inside the shield
xe100_140831_0745,1408310745,Co60,white,S1,4.4,14,closed,7794.14,7794.1,250000,250000,0.4.5,,YBe inside the shield
xe100_140831_1039,1408311039,Co60,white,S1,4.4,14,closed,3247.62,3247.6,104407,104407,0.4.5,,YBe inside the shield
xe100_140831_1203,1408311203,Co60,white,S1,4.4,14,closed,7726.22,7726.2,250000,250000,0.4.5,,YBe inside the shield
xe100_140831_1432,1408311432,Co60,white,S1,4.4,14,closed,7758.9,7758.9,250000,250000,0.4.5,,YBe inside the shield
xe100_140831_1700,1408311700,Co60,white,S1,4.4,14,closed,5970.05,5970.1,192705,192705,0.4.5,,YBe inside the shield
xe100_140831_1901,1408311901,YBe,other,S1,4.4,14,closed,54291.8,54291.8,153840,153840,0.4.5,,YBe dataset - HE veto
xe100_140901_1011,1409011011,LED,other,EXT,4.4,14,closed,1017.91,,100000,,,,"F1 4.60V, F2 4.85V, width 4usi"
xe100_140901_1033,1409011033,Cs137,red,S1,4.4,14,closed,3231.1,3231.1,100000,100000,0.4.5,,88YBe inside shield
xe100_140901_1159,1409011159,YBe,other,S1,4.4,14,closed,91557.3,91557.3,264825,264825,0.4.5,,YBe dataset - HE veto
xe100_140902_1320,1409021320,YBe,other,S1,4.4,14,closed,81441.6,81441.6,238020,238020,0.4.5,,YBe dataset - HE veto
xe100_140903_1154,1409031154,YBe,other,S1,4.4,14,closed,85161.3,85161.3,239366,239366,0.4.5,,YBe dataset - HE veto
xe100_140904_1130,1409041130,Cs137,red,S1,4.4,14,closed,3271.6,3271.6,100000,100000,0.4.5,,88YBe inside shield
xe100_140904_1240,1409041240,YBe,other,S1,4.4,14,closed,93181.3,93181.3,259352,259352,0.4.5,,YBe dataset - HE veto
xe100_140905_1428,1409051428,YBe,other,S1,4.4,14,closed,78572.7,78572.7,220734,220734,0.4.5,,YBe dataset - HE veto
xe100_140906_1214,1409061214,YBe,other,S1,4.4,14,closed,104191,104191,287064,287064,0.4.5,,YBe dataset - HE veto
xe100_140907_1706,1409071706,YBe,other,S1,4.4,14,closed,63220.3,63220.3,171598,171598,0.4.5,,YBe dataset - HE veto
xe100_140908_1038,1409081038,LED,other,EXT,4.4,14,closed,1071.9,,100000,,,,"F1 4.60V, F2 4.85V, width 4usi"
xe100_140908_1102,1409081102,Cs137,red,S1,4.4,14,closed,3289.42,3289.4,100000,100000,0.4.5,,88YBe inside shield
xe100_140908_1212,1409081212,YBe,other,S1,4.4,14,closed,123137,123137,333612,333612,0.4.5,,YBe dataset - HE veto
xe100_140909_2220,1409092220,YBe,other,S1,4.4,14,closed,48191.1,48191.1,131053,131053,0.4.5,,YBe dataset - HE veto
xe100_140910_1142,1409101142,YBe,other,S1,4.4,14,closed,83077.1,83077.1,224112,224112,0.4.5,,YBe dataset - HE veto
xe100_140911_1044,1409111044,YBe,other,S1,4.4,14,closed,84572,83657,231627,229072,0.4.5,,YBe dataset - HE veto
xe100_140912_1014,1409121014,YBe,other,S1,4.4,14,closed,100205,100205,263213,263213,0.4.5,,YBe dataset - HE veto
xe100_140913_1359,1409131359,YBe,other,S1,4.4,14,closed,162758,162758,425558,425558,0.4.5,,YBe dataset - HE veto
xe100_140915_1110,1409151110,LED,other,EXT,4.4,14,closed,1011.03,,100000,,,,"F1 4.60V, F2 4.85V, width 4usi"
xe100_140915_1231,1409151231,Cs137,red,S1,4.4,14,closed,3298.28,3298.3,100000,100000,0.4.5,,88YBe inside shield
xe100_140915_1340,1409151340,YBe,other,S1,4.4,14,closed,83119.9,83119.9,212556,212556,0.4.5,,YBe dataset - HE veto
xe100_140916_1256,1409161256,AmBe,other,S1,4.4,14,closed,6520.62,6520.6,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140916_1452,1409161452,AmBe,other,S1,4.4,14,closed,6520.82,6520.8,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140916_1649,1409161649,AmBe,other,S1,4.4,14,closed,6567.51,6567.5,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140916_1846,1409161846,AmBe,other,S1,4.4,14,closed,6534.17,6534.2,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140916_2044,1409162044,AmBe,other,S1,4.4,14,closed,6472.56,6472.6,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140916_2240,1409162240,AmBe,other,S1,4.4,14,closed,6519.43,6519.4,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140917_0038,1409170038,AmBe,other,S1,4.4,14,closed,6545.21,6545.2,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140917_0236,1409170236,AmBe,other,S1,4.4,14,closed,6530.96,6531,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140917_0435,1409170435,AmBe,other,S1,4.4,14,closed,6504.39,6504.4,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140917_0633,1409170633,AmBe,other,S1,4.4,14,closed,6493.66,6493.7,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140917_0830,1409170830,AmBe,other,S1,4.4,14,closed,6555.71,6555.7,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140917_1029,1409171029,AmBe,other,S1,4.4,14,closed,5968.14,5968.1,137804,137804,0.4.5,,HE veto. YBe inside
xe100_140917_1226,1409171226,AmBe,other,S1,4.4,14,closed,6403.94,6403.9,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140917_1422,1409171422,AmBe,other,S1,4.4,14,closed,2493.11,2493.1,58299,58000,0.4.5,,HE veto. YBe inside
xe100_140917_1508,1409171508,AmBe,other,S1,4.4,14,closed,6456.37,6456.4,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140917_1705,1409171705,AmBe,other,S1,4.4,14,closed,6443.13,6443.1,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140917_1901,1409171901,AmBe,other,S1,4.4,14,closed,6470.67,6470.7,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140917_2058,1409172058,AmBe,other,S1,4.4,14,closed,6440.34,6440.3,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140917_2256,1409172256,AmBe,other,S1,4.4,14,closed,6470.79,6470.8,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140918_0055,1409180055,AmBe,other,S1,4.4,14,closed,6454.73,6454.7,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140918_0251,1409180251,AmBe,other,S1,4.4,14,closed,6438.43,6438.4,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140918_0450,1409180450,AmBe,other,S1,4.4,14,closed,6435.26,6435.3,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140918_1013,1409181013,AmBe,other,S1,4.4,5.4,closed,1609.52,1609.5,38000,38000,0.4.5,,HE veto. YBe inside
xe100_140918_1109,1409181109,AmBe,other,S1,4.4,5.4,closed,6330.7,6330.7,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140918_1303,1409181303,AmBe,other,S1,4.4,5.4,closed,6329.53,6329.5,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140918_1456,1409181456,AmBe,other,S1,4.4,5.4,closed,6395.74,6395.7,150000,150000,0.4.5,,HE veto. YBe inside
xe100_140918_1651,1409181651,AmBe,other,S1,4.4,5.4,closed,524.231,524.2,12445,12445,0.4.5,,HE veto. YBe inside
xe100_140918_1704,1409181704,AmBe,other,S1,4.4,5.4,closed,6356.06,6356.1,150000,150000,0.4.5,,HE veto. YBe inside. Time Window: +- 240us
xe100_140918_1901,1409181901,AmBe,other,S1,4.4,5.4,closed,6335.21,6335.2,150000,150000,0.4.5,,HE veto. YBe inside. Time Window: +- 240us
xe100_140918_2059,1409182059,AmBe,other,S1,4.4,5.4,closed,2226.67,2226.7,52305,53000,0.4.5,,HE veto. YBe inside. Time Window: +- 240us
xe100_140918_2141,1409182141,AmBe,other,S1,4.4,5.4,closed,6347.37,6347.4,150000,150000,0.4.5,,HE veto. YBe inside. Time Window: +- 240us
xe100_140918_2338,1409182338,AmBe,other,S1,4.4,5.4,closed,6328.56,6328.6,150000,150000,0.4.5,,HE veto. YBe inside. Time Window: +- 240us
xe100_140919_0135,1409190135,AmBe,other,S1,4.4,5.4,closed,6357.27,6357.3,150000,150000,0.4.5,,HE veto. YBe inside. Time Window: +- 240us
xe100_140919_0332,1409190332,AmBe,other,S1,4.4,5.4,closed,6344.56,6344.6,150000,150000,0.4.5,,HE veto. YBe inside. Time Window: +- 240us
xe100_140919_0529,1409190529,AmBe,other,S1,4.4,5.4,closed,6367.09,6367.1,150000,150000,0.4.5,,HE veto. YBe inside. Time Window: +- 240us
xe100_140919_0728,1409190728,AmBe,other,S1,4.4,5.4,closed,6371.31,6371.3,150000,150000,0.4.5,,HE veto. YBe inside. Time Window: +- 240us
xe100_140919_0927,1409190927,AmBe,other,S1,4.4,5.4,closed,6366.91,6366.9,150000,150000,0.4.5,,HE veto. YBe inside. Time Window: +- 240us
xe100_140919_1125,1409191125,AmBe,other,S1,4.4,5.4,closed,6309.12,6309.1,150000,150000,0.4.5,,HE veto. YBe inside. Time Window: +- 240us
xe100_140919_1323,1409191323,AmBe,other,S1,4.4,5.4,closed,6367.44,6367.4,150000,150000,0.4.5,,HE veto. YBe inside. Time Window: +- 240us
xe100_140919_1521,1409191521,AmBe,other,S1,4.4,5.4,closed,5617.47,5617.5,132400,132400,0.4.5,,HE veto. YBe inside. Time Window: +- 240us
xe100_140919_1817,1409191817,YBe,other,S1,4.4,5.4,closed,81726.5,81726.5,231946,231946,0.4.5,,YBe dataset - HE veto. Time Window: +- 240us
xe100_140920_1657,1409201657,YBe,other,S1,4.4,5.4,closed,93147.5,93147.5,257827,257827,0.4.5,,YBe dataset - HE veto. Time Window: +- 240us
xe100_140921_1847,1409211847,YBe,other,S1,4.4,5.4,closed,70212.8,70212.8,193447,193447,0.4.5,,YBe dataset - HE veto
xe100_140922_1427,1409221427,LED,other,EXT,4.4,5.4,closed,1093.63,,100000,,,,"F1 4.60V, F2 4.85V, width 4usi"
xe100_140922_1509,1409221509,Cs137,red,S1,4.4,5.4,closed,1825.46,1825.5,54431,54431,0.4.5,,"88YBe inside shield, low field, +-240 us window"
xe100_140922_1826,1409221826,YBe,other,S1,4.4,5.4,closed,58289.3,58289.3,158256,158256,0.4.5,,YBe dataset - HE veto
xe100_140923_1035,1409231035,YBe,other,S1,4.4,5.4,closed,87553.9,87553.9,237033,237033,0.4.5,,YBe dataset - HE veto
xe100_140924_1052,1409241052,YBe,other,S1,4.4,5.4,closed,104813,104813,282954,282954,0.4.5,,YBe dataset - HE veto
xe100_140925_1555,1409251555,YBe,other,S1,4.4,5.4,closed,66527.4,66527.4,176274,176274,0.4.5,,YBe dataset - HE veto
xe100_140926_1026,1409261026,Cs137,red,S1,4.4,5.4,closed,3376.2,3376.2,100000,100000,0.4.5,,"88YBe inside shield, low field, +-220 us window"
xe100_140926_1209,1409261209,Co60,white,S1,4.4,5.4,closed,7270.37,7270.4,250000,250000,0.4.5,,"YBe inside the shield, low field, +-220 us window"
xe100_140926_1442,1409261442,Co60,white,S1,4.4,5.4,closed,7288.87,7288.9,250000,250000,0.4.5,,"YBe inside the shield, low field, +-220 us window"
xe100_140926_1722,1409261722,Co60,white,S1,4.4,5.4,closed,7344.77,7344.8,250000,250000,0.4.5,,"YBe inside the shield, low field, +-220 us window"
xe100_140926_2005,1409262005,Co60,white,S1,4.4,5.4,closed,7319.49,7319.5,250000,250000,0.4.5,,"YBe inside the shield, low field, +-220 us window"
xe100_140926_2243,1409262243,Co60,white,S1,4.4,5.4,closed,7302.09,7302.1,250000,250000,0.4.5,,"YBe inside the shield, low field, +-220 us window"
xe100_140927_0126,1409270126,Co60,white,S1,4.4,5.4,closed,7331.22,7331.2,250000,250000,0.4.5,,"YBe inside the shield, low field, +-220 us window"
